iter	MultiClass
918	0.0005766958514
919	0.0005761949801
920	0.0005760868018
921	0.0005755534183
922	0.0005752766533
923	0.0005751572423
924	0.0005750106281
925	0.000574939261
926	0.0005745798356
927	0.0005744370615
928	0.0005743739001
929	0.0005743267456
930	0.0005742294117
931	0.0005739374276
932	0.0005737439914
933	0.0005735649939
934	0.0005733221983
935	0.0005732295734
936	0.0005728761272
937	0.000572788118
938	0.0005727092582
939	0.0005720930435
940	0.0005716722569
941	0.0005713278218
942	0.0005712228782
943	0.0005708774078
944	0.0005707226615
945	0.0005704300176
946	0.0005702713164
947	0.0005700239615
948	0.000569291856
949	0.0005685233603
950	0.0005684263516
951	0.0005679879177
952	0.0005676681789
953	0.0005673794944
954	0.0005670166714
955	0.0005667183678
956	0.0005665105428
957	0.0005664340659
958	0.0005658270656
959	0.0005655152801
960	0.0005653935722
961	0.0005652860976
962	0.0005651017954
963	0.0005647853562
964	0.0005646824591
965	0.0005642707907
966	0.000563744872
967	0.0005635852734
968	0.0005633523488
969	0.00056320743
970	0.0005631626796
971	0.0005631002724
972	0.0005628572391
973	0.000562579845
974	0.0005623869359
975	0.0005622593803
976	0.0005619002369
977	0.00056174451
978	0.0005611559432
979	0.0005610956263
980	0.0005608952442
981	0.0005606775564
982	0.000560145335
983	0.0005601183048
984	0.0005600722409
985	0.0005598251954
986	0.0005593061817
987	0.0005592432143
988	0.000559190633
989	0.0005586231934
990	0.0005584028393
991	0.000557924925
992	0.0005577284291
993	0.0005576511872
994	0.0005574950471
995	0.0005574645081
996	0.0005571683882
997	0.0005569484883
998	0.0005567032009
999	0.0005565660347
